id_exemplar,codigo_barras,colecao,biblioteca,status_material,localizacao,registro_sistema,circulavel,grupo_cdd
246595,2008019743,Acervo Circulante,"Biblioteca Setorial do Centro de Ciências Humanas, Letras e Artes - CCHLA",REGULAR,2:004.738.5 C188e,103356,True,correlato_004
766370,2009058629,Acervo Circulante,"Biblioteca Setorial do Centro de Ciências Humanas, Letras e Artes - CCHLA",REGULAR,2:004.738.5 C188e,103356,True,correlato_004
1030005,2012058806,Acervo Circulante,Biblioteca Central Zila Mamede,ESPECIAL,004 S899t,103676,True,primario_004
1332659,2018009589,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004 S899t,103676,True,primario_004
247031,2008029978,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,ESPECIAL,004 S899t,103676,True,primario_004
247206,2008032525,Dissertações,Biblioteca Central Zila Mamede,ESPECIAL,004.75 A447a DISSERT,103810,True,primario_004
247215,2008032524,Dissertações,Biblioteca Central Zila Mamede,ESPECIAL,004.41 D192a DISSERT,103817,True,primario_004
247360,2008033645,Folhetos,Biblioteca Setorial Prof. Ronaldo Xavier de Arruda - CCET,ESPECIAL,004 C824p Fasc.5 FOLH,103922,True,primario_004
247371,2008033656,Folhetos,Biblioteca Setorial Prof. Ronaldo Xavier de Arruda - CCET,ESPECIAL,004 C824p Fasc.16 FOLH,103922,True,primario_004
247357,2008033642,Folhetos,Biblioteca Setorial Prof. Ronaldo Xavier de Arruda - CCET,ESPECIAL,004 C824p Fasc.2 FOLH,103922,True,primario_004
247369,2008033654,Folhetos,Biblioteca Setorial Prof. Ronaldo Xavier de Arruda - CCET,ESPECIAL,004 C824p Fasc.14 FOLH,103922,True,primario_004
247394,2008033679,Folhetos,Biblioteca Setorial Prof. Ronaldo Xavier de Arruda - CCET,ESPECIAL,004 C824p Fasc.39 FOLH,103922,True,primario_004
247388,2008033673,Folhetos,Biblioteca Setorial Prof. Ronaldo Xavier de Arruda - CCET,ESPECIAL,004 C824p Fasc.33 FOLH,103922,True,primario_004
247362,2008033647,Folhetos,Biblioteca Setorial Prof. Ronaldo Xavier de Arruda - CCET,ESPECIAL,004 C824p Fasc.07 FOLH,103922,True,primario_004
247399,2008033684,Folhetos,Biblioteca Setorial Prof. Ronaldo Xavier de Arruda - CCET,ESPECIAL,004 C824p Fasc.44 FOLH,103922,True,primario_004
247392,2008033677,Folhetos,Biblioteca Setorial Prof. Ronaldo Xavier de Arruda - CCET,ESPECIAL,004 C824p Fasc.37 FOLH,103922,True,primario_004
247373,2008033658,Folhetos,Biblioteca Setorial Prof. Ronaldo Xavier de Arruda - CCET,ESPECIAL,004 C824p Fasc.18 FOLH,103922,True,primario_004
247396,2008033681,Folhetos,Biblioteca Setorial Prof. Ronaldo Xavier de Arruda - CCET,ESPECIAL,004 C824p Fasc.41 FOLH,103922,True,primario_004
247372,2008033657,Folhetos,Biblioteca Setorial Prof. Ronaldo Xavier de Arruda - CCET,ESPECIAL,004 C824p Fasc.17 FOLH,103922,True,primario_004
247383,2008033668,Folhetos,Biblioteca Setorial Prof. Ronaldo Xavier de Arruda - CCET,ESPECIAL,004 C824p Fasc.28 FOLH,103922,True,primario_004
247361,2008033646,Folhetos,Biblioteca Setorial Prof. Ronaldo Xavier de Arruda - CCET,ESPECIAL,004 C824p Fasc.6 FOLH,103922,True,primario_004
247359,2008033644,Folhetos,Biblioteca Setorial Prof. Ronaldo Xavier de Arruda - CCET,ESPECIAL,004 C824p Fasc.4 FOLH,103922,True,primario_004
247380,2008033665,Folhetos,Biblioteca Setorial Prof. Ronaldo Xavier de Arruda - CCET,ESPECIAL,004 C824p Fasc.25 FOLH,103922,True,primario_004
247376,2008033661,Folhetos,Biblioteca Setorial Prof. Ronaldo Xavier de Arruda - CCET,ESPECIAL,004 C824p Fasc.21 FOLH,103922,True,primario_004
247370,2008033655,Folhetos,Biblioteca Setorial Prof. Ronaldo Xavier de Arruda - CCET,ESPECIAL,004 C824p Fasc.15 FOLH,103922,True,primario_004
247386,2008033671,Folhetos,Biblioteca Setorial Prof. Ronaldo Xavier de Arruda - CCET,ESPECIAL,004 C824p Fasc.31 FOLH,103922,True,primario_004
247358,2008033643,Folhetos,Biblioteca Setorial Prof. Ronaldo Xavier de Arruda - CCET,ESPECIAL,004 C824p Fasc.3 FOLH,103922,True,primario_004
247385,2008033670,Folhetos,Biblioteca Setorial Prof. Ronaldo Xavier de Arruda - CCET,ESPECIAL,004 C824p Fasc.30 FOLH,103922,True,primario_004
247367,2008033652,Folhetos,Biblioteca Setorial Prof. Ronaldo Xavier de Arruda - CCET,ESPECIAL,004 C824p Fasc.12 FOLH,103922,True,primario_004
247375,2008033660,Folhetos,Biblioteca Setorial Prof. Ronaldo Xavier de Arruda - CCET,ESPECIAL,004 C824p Fasc.20 FOLH,103922,True,primario_004
247363,2008033648,Folhetos,Biblioteca Setorial Prof. Ronaldo Xavier de Arruda - CCET,ESPECIAL,004 C824p Fasc.8 FOLH,103922,True,primario_004
247365,2008033650,Folhetos,Biblioteca Setorial Prof. Ronaldo Xavier de Arruda - CCET,ESPECIAL,004 C824p Fasc.10 FOLH,103922,True,primario_004
247381,2008033666,Folhetos,Biblioteca Setorial Prof. Ronaldo Xavier de Arruda - CCET,ESPECIAL,004 C824p Fasc.26 FOLH,103922,True,primario_004
247389,2008033674,Folhetos,Biblioteca Setorial Prof. Ronaldo Xavier de Arruda - CCET,ESPECIAL,004 C824p Fasc.34 FOLH,103922,True,primario_004
247368,2008033653,Folhetos,Biblioteca Setorial Prof. Ronaldo Xavier de Arruda - CCET,ESPECIAL,004 C824p Fasc.13 FOLH,103922,True,primario_004
247378,2008033663,Folhetos,Biblioteca Setorial Prof. Ronaldo Xavier de Arruda - CCET,ESPECIAL,004 C824p Fasc.23 FOLH,103922,True,primario_004
247387,2008033672,Folhetos,Biblioteca Setorial Prof. Ronaldo Xavier de Arruda - CCET,ESPECIAL,004 C824p Fasc.32 FOLH,103922,True,primario_004
247364,2008033649,Folhetos,Biblioteca Setorial Prof. Ronaldo Xavier de Arruda - CCET,ESPECIAL,004 C824p Fasc.9 FOLH,103922,True,primario_004
247356,2008033641,Folhetos,Biblioteca Setorial Prof. Ronaldo Xavier de Arruda - CCET,ESPECIAL,004 C824p Fasc.1 FOLH,103922,True,primario_004
247397,2008033682,Folhetos,Biblioteca Setorial Prof. Ronaldo Xavier de Arruda - CCET,ESPECIAL,004 C824p Fasc.42 FOLH,103922,True,primario_004
247377,2008033662,Folhetos,Biblioteca Setorial Prof. Ronaldo Xavier de Arruda - CCET,ESPECIAL,004 C824p Fasc.22 FOLH,103922,True,primario_004
247374,2008033659,Folhetos,Biblioteca Setorial Prof. Ronaldo Xavier de Arruda - CCET,ESPECIAL,004 C824p Fasc.19 FOLH,103922,True,primario_004
247400,2008033685,Folhetos,Biblioteca Setorial Prof. Ronaldo Xavier de Arruda - CCET,ESPECIAL,004 C824p Fasc.45 FOLH,103922,True,primario_004
247395,2008033680,Folhetos,Biblioteca Setorial Prof. Ronaldo Xavier de Arruda - CCET,ESPECIAL,004 C824p Fasc.40 FOLH,103922,True,primario_004
247391,2008033676,Folhetos,Biblioteca Setorial Prof. Ronaldo Xavier de Arruda - CCET,ESPECIAL,004 C824p Fasc.36 FOLH,103922,True,primario_004
247384,2008033669,Folhetos,Biblioteca Setorial Prof. Ronaldo Xavier de Arruda - CCET,ESPECIAL,004 C824p Fasc.29 FOLH,103922,True,primario_004
247366,2008033651,Folhetos,Biblioteca Setorial Prof. Ronaldo Xavier de Arruda - CCET,ESPECIAL,004 C824p Fasc.11 FOLH,103922,True,primario_004
247379,2008033664,Folhetos,Biblioteca Setorial Prof. Ronaldo Xavier de Arruda - CCET,ESPECIAL,004 C824p Fasc.24 FOLH,103922,True,primario_004
247382,2008033667,Folhetos,Biblioteca Setorial Prof. Ronaldo Xavier de Arruda - CCET,ESPECIAL,004 C824p Fasc.27 FOLH,103922,True,primario_004
247390,2008033675,Folhetos,Biblioteca Setorial Prof. Ronaldo Xavier de Arruda - CCET,ESPECIAL,004 C824p Fasc.35 FOLH,103922,True,primario_004
247398,2008033683,Folhetos,Biblioteca Setorial Prof. Ronaldo Xavier de Arruda - CCET,ESPECIAL,004 C824p Fasc.43 FOLH,103922,True,primario_004
247393,2008033678,Folhetos,Biblioteca Setorial Prof. Ronaldo Xavier de Arruda - CCET,ESPECIAL,004 C824p Fasc.38 FOLH,103922,True,primario_004
248270,2008032764,Dissertações,Biblioteca Central Zila Mamede,ESPECIAL,004.056 G182s DISSERT,104461,True,primario_004
248529,2008033502,Acervo Circulante,Biblioteca Central Zila Mamede,ESPECIAL,004.738.5 C828v 1.ed.,104584,True,primario_004
1068498,2012051385,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.738.5 N163e 1.ed.,104590,True,primario_004
248540,2008033501,Acervo Circulante,Biblioteca Central Zila Mamede,ESPECIAL,004.738.5 N163e 1.ed.,104590,True,primario_004
917414,2010088166,Acervo Circulante,"Biblioteca Setorial do Centro de Ciências Humanas, Letras e Artes - CCHLA",REGULAR,39:004.738.5 H662v,104678,True,correlato_004
766225,2009058802,Acervo Circulante,"Biblioteca Setorial do Centro de Ciências Humanas, Letras e Artes - CCHLA",REGULAR,39:004.738.5 H662v,104678,True,correlato_004
766224,2009058801,Acervo Circulante,"Biblioteca Setorial do Centro de Ciências Humanas, Letras e Artes - CCHLA",ESPECIAL,39:004.738.5 H662v,104678,True,correlato_004
917415,2010087283,Acervo Circulante,"Biblioteca Setorial do Centro de Ciências Humanas, Letras e Artes - CCHLA",REGULAR,39:004.738.5 H662v,104678,True,correlato_004
248706,2008013322,Acervo Circulante,"Biblioteca Setorial do Centro de Ciências Humanas, Letras e Artes - CCHLA",REGULAR,39:004.738.5 H659v,104678,True,correlato_004
248891,2008027047,Acervo Circulante,Biblioteca Setorial do Centro Ciências Sociais Aplicadas - CCSA,ESPECIAL,004.738.5:339 M543c,104776,True,primario_004
249085,2008007107,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.42 B333e,104888,True,primario_004
249115,2008027041,Acervo Circulante,Biblioteca Setorial do Centro Ciências Sociais Aplicadas - CCSA,ESPECIAL,004.738.5:339 K14e,104910,True,primario_004
249752,2008025141,Acervo Circulante,Biblioteca Central Zila Mamede,ESPECIAL,004 T396,105259,True,primario_004
250330,2008013313,Acervo Circulante,"Biblioteca Setorial do Centro de Ciências Humanas, Letras e Artes - CCHLA",REGULAR,2:004.738.5 R382,105608,True,correlato_004
1059095,2013015366,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.42 F692l 2.ed.,105729,True,primario_004
250861,2008020023,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.42 F692l 2.ed.,105729,True,primario_004
1323728,2017022203,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.42 F692l 2.ed.,105729,True,primario_004
1379195,2023003737,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.42 F692l 2.ed.,105729,True,primario_004
250878,2008038741,Acervo Circulante,Biblioteca Central Zila Mamede,ESPECIAL,004.92 M752b,105958,True,primario_004
251240,2008037885,Acervo Circulante,Biblioteca Central Zila Mamede,ESPECIAL,004.2 S874i,106188,True,primario_004
251241,2008037886,Acervo Circulante,Biblioteca Central Zila Mamede,ESPECIAL,004.7 P219c,106189,True,primario_004
1393388,2023004080,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.7 P219c,106189,True,primario_004
251247,2008037882,Acervo Circulante,Biblioteca Central Zila Mamede,ESPECIAL,004.4 Q1 2.ed.,106192,True,primario_004
251248,2008037880,Acervo Circulante,Biblioteca Central Zila Mamede,ESPECIAL,004.7 P441r,106193,True,primario_004
251252,2008037883,Acervo Circulante,Biblioteca Central Zila Mamede,ESPECIAL,004.4 M722t 1.ed.,106195,True,primario_004
251367,2008037887,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.7 K96r 1.ed.,106260,True,primario_004
251393,2008039938,Acervo Circulante,Biblioteca Setorial Prof. Francisco Gurgel de Azevedo - Instituto Química - IQ,REGULAR,004.42 G659d,106285,True,primario_004
251396,2008039932,Acervo Circulante,Biblioteca Setorial Prof. Francisco Gurgel de Azevedo - Instituto Química - IQ,REGULAR,004.451.9 S619d,106288,True,primario_004
251475,2008039916,Acervo Circulante,Biblioteca Setorial Prof. Francisco Gurgel de Azevedo - Instituto Química - IQ,REGULAR,004.42 S847u,106332,True,primario_004
251484,2008039909,Acervo Circulante,Biblioteca Setorial Prof. Francisco Gurgel de Azevedo - Instituto Química - IQ,REGULAR,004.451.9 W886x,106342,True,primario_004
251485,2008039911,Acervo Circulante,Biblioteca Setorial Prof. Francisco Gurgel de Azevedo - Instituto Química - IQ,REGULAR,004.42 G324i 2.ed.,106343,True,primario_004
251487,2008039908,Acervo Circulante,Biblioteca Setorial Prof. Francisco Gurgel de Azevedo - Instituto Química - IQ,REGULAR,004.42 M212d,106346,True,primario_004
987942,2012007163,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.415.5 B288g,106401,True,primario_004
251552,2008037884,Acervo Circulante,Biblioteca Central Zila Mamede,ESPECIAL,004.415.5 B288g,106401,True,primario_004
987945,2012007166,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.415.5 B288g,106401,True,primario_004
1293474,2018001531,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.415.5 B288g,106401,True,primario_004
1293479,2018001534,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.415.5 B288g,106401,True,primario_004
1293478,2018001533,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.415.5 B288g,106401,True,primario_004
970177,2011067325,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,ESPECIAL,004.415.5 B288g,106401,True,primario_004
987940,2012007161,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.415.5 B288g,106401,True,primario_004
987943,2012007164,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.415.5 B288g,106401,True,primario_004
970178,2011067326,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.415.5 B288g,106401,True,primario_004
987941,2012007162,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.415.5 B288g,106401,True,primario_004
1293472,2018001530,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.415.5 B288g,106401,True,primario_004
987944,2012007165,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.415.5 B288g,106401,True,primario_004
970179,2011067327,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.415.5 B288g,106401,True,primario_004
1293476,2018001532,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.415.5 B288g,106401,True,primario_004
251595,2008039926,Acervo Circulante,Biblioteca Setorial Prof. Francisco Gurgel de Azevedo - Instituto Química - IQ,REGULAR,004.42 T747p,106439,True,primario_004
257704,2008039927,Acervo Circulante,Biblioteca Setorial Prof. Francisco Gurgel de Azevedo - Instituto Química - IQ,ESPECIAL,004.42 V331p,106442,True,primario_004
251699,X007478,Dissertações,Biblioteca Central Zila Mamede,ESPECIAL,004.92 O48a DISSERT,106529,True,primario_004
251701,X007474,Dissertações,Biblioteca Central Zila Mamede,ESPECIAL,004.4 A495p DISSERT,106531,True,primario_004
251706,2008042307,Acervo Circulante,Biblioteca Setorial Bertha Cruz Enders - ­Escola de Saúde da UFRN - ESUFRN,REGULAR,004.738.5 V768i 2.ed.,106534,True,primario_004
251707,001520,Acervo Circulante,Biblioteca Setorial Bertha Cruz Enders - ­Escola de Saúde da UFRN - ESUFRN,REGULAR,004.738.5 V768i 2.ed.,106534,True,primario_004
251708,001519,Acervo Circulante,Biblioteca Setorial Bertha Cruz Enders - ­Escola de Saúde da UFRN - ESUFRN,ESPECIAL,004.738.5 V768i 2.ed.,106534,True,primario_004
251705,2008042306,Acervo Circulante,Biblioteca Setorial Bertha Cruz Enders - ­Escola de Saúde da UFRN - ESUFRN,REGULAR,004.738.5 V768i 2.ed.,106534,True,primario_004
251850,2008026076,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.78 A474v,106651,True,primario_004
251925,2008039935,Acervo Circulante,Biblioteca Setorial Prof. Francisco Gurgel de Azevedo - Instituto Química - IQ,REGULAR,004.03 J62m,106700,True,primario_004
251979,2008037630,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.3 T693h 2.ed.,106732,True,primario_004
252309,2008016055,Acervo Circulante,"Biblioteca Setorial do Centro de Ciências Humanas, Letras e Artes - CCHLA",REGULAR,2:004.738.5 R382,106945,True,correlato_004
252379,2008033505,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.7 A881,107007,True,primario_004
252571,2008039937,Acervo Circulante,Biblioteca Setorial Prof. Francisco Gurgel de Azevedo - Instituto Química - IQ,REGULAR,004.451.9 P947c,107181,True,primario_004
252648,2008038662,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.032.26 P957n,107255,True,primario_004
252646,2008038660,Acervo Circulante,Biblioteca Central Zila Mamede,ESPECIAL,004.032.26 P957n,107255,True,primario_004
252647,2008038661,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.032.26 P957n,107255,True,primario_004
252910,2008043810,Acervo Circulante,Biblioteca Setorial do Centro Ciências Sociais Aplicadas - CCSA,ESPECIAL,004.738.5:339 T266c,107425,True,primario_004
1211641,2015033906,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.42 S586i 1.ed.,107429,True,primario_004
1211640,2015033905,Acervo Circulante,Biblioteca Central Zila Mamede,ESPECIAL,004.42 S586i 1.ed.,107429,True,primario_004
1211642,2015033907,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.42 S586i 1.ed.,107429,True,primario_004
252918,2008041567,Acervo Circulante,Biblioteca Setorial Bertha Cruz Enders - ­Escola de Saúde da UFRN - ESUFRN,REGULAR,004.42 S586i 1.ed.,107429,True,primario_004
253000,2008042734,Acervo Circulante,Biblioteca Setorial Prof. Francisco Gurgel de Azevedo - Instituto Química - IQ,REGULAR,004.43 M296l,107500,True,primario_004
253051,2008043808,Acervo Circulante,Biblioteca Setorial do Centro Ciências Sociais Aplicadas - CCSA,ESPECIAL,004.738.5(81) V657b,107542,True,primario_004
253224,2008020019,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.438 M319e 2.ed.,107682,True,primario_004
253484,2008044454,Dissertações,Biblioteca Central Zila Mamede,ESPECIAL,004.67 C332i DISSERT,107898,True,primario_004
253552,L140838,Acervo Circulante,Biblioteca Central Zila Mamede,ESPECIAL,004.43 C672v,107926,True,primario_004
253594,2008044451,Dissertações,Biblioteca Central Zila Mamede,ESPECIAL,004.85 S586j DISSERT,107946,True,primario_004
253653,2008022783,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.42 S237a 1.ed.,107992,True,primario_004
253654,2009024739,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.42 S237a 1.ed.,107992,True,primario_004
1425734,2025007366,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.42 S237a 1.ed.,107992,True,primario_004
286697,2009056814,Acervo Circulante,Biblioteca Central Zila Mamede,ESPECIAL,004 B111t,108461,True,primario_004
254132,2008043443,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004 B111t,108461,True,primario_004
821125,2010062652,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004 B111t,108461,True,primario_004
766187,2009058818,Acervo Circulante,"Biblioteca Setorial do Centro de Ciências Humanas, Letras e Artes - CCHLA",ESPECIAL,303.022:004.73 M281i,109237,True,correlato_004
819682,2010069310,Acervo Circulante,"Biblioteca Setorial do Centro de Ciências Humanas, Letras e Artes - CCHLA",REGULAR,303.022:004.73 M281i,109237,True,correlato_004
